"NUTS_ID","count.0","count.11111","count.11112","count.11113","count.11211","count.11212","count.11213","count.11311","count.11911","count.11912","count.11913","count.12111","count.12112","count.12113","count.12211","count.12212","count.12213","count.12311","count.12312","count.12313","count.12911","count.12912","count.12913","count.19911","count.91111","count.91112","count.91113","count.91211","count.91212","count.91311","count.91313","count.91911","count.91912","count.91913","count.92111","count.92112","count.92113","count.92211","count.92311","count.92313","count.92911","count.92912","count.92913","count.11312","count.11313","count.92312","count.99911","count.255","count.31111","count.31112","count.31113","count.31911","count.31912","count.32111","count.32112","count.32113","count.91312","count.32911","count.32912","count.32913","count.11121","count.11122","count.11123","count.11321","count.11322","count.11323","count.11921","count.11922","count.12121","count.12122","count.12123","count.12321","count.12322","count.12921","count.12922","count.92321","count.92991","count.92992","count.92993","count.19912","count.91213","count.92212","count.92213","count.31311","count.32311","count.32312","count.32313","count.11221","count.11222","count.11223","count.11923","count.12221","count.12222","count.12323","count.12923","count.91121","count.91122","count.91123","count.91921","count.91922","count.91923","count.92121","count.92122","count.92123","count.92322","count.92323","count.92921","count.92922","count.92923","count.32121","count.32122","count.32123","count.32321","count.32322","count.32323","count.32921","count.32922","count.31121","count.31122","count.31123","count.31321","count.31322","count.32923","count.19121","count.19122","count.19123","count.19321","count.19322","count.19323","count.19921","count.19922","count.19923","count.99121","count.99122","count.99123","count.99921","count.99922","count.99923","count.91321","count.91322","count.99321","count.99322","count.99323","count.99912","count.99913","count.99991","count.99992","count.99993","count.99111","count.99113","count.19111","count.19112","count.19113","count.19913","count.99112","count.99211","count.99212","count.99213","count.31312","count.31313","count.31323","count.31913","count.31921","count.31922","count.31923","count.11991","count.11993","count.19991","count.19993","count.91991","count.91993","count.31211","count.31212","count.31213","count.32211","count.32212","count.32213","count.91323","count.39121","count.39122","count.39321","count.39322","count.39323","count.39921","count.39922","count.39923","count.12991","count.12992","count.12993","count.39123","count.91992","count.11131","count.11132","count.11133","count.11231","count.11232","count.11233","count.11931","count.11932","count.11933","count.12131","count.12132","count.12133","count.12231","count.12232","count.12931","count.12932","count.12933","count.91931","count.91933","count.11331","count.11332","count.11333","count.12331","count.12332","count.12333","count.39111","count.39112","count.39113","count.39312","count.39911","count.39912","count.19992","count.12233","count.19931","count.19932","count.19933","count.91131","count.91132","count.91133","count.91231","count.91232","count.91233","count.91932","count.92131","count.92132","count.92133","count.92231","count.92232","count.92233","count.92931","count.92932","count.92933","count.99131","count.99132","count.99231","count.99232","count.99233","count.99931","count.99932","count.99933","count.31221","count.31222","count.32221","count.32223","count.91221","count.91222","count.91223","count.19131","count.19232","count.19311","count.19312","count.31223","count.19231","count.99133","count.32231","count.32232","count.32233","count.32931","count.32932","count.32933","count.12223","count.39311","count.99311","count.99312","count.19313","count.99313","count.19211","count.19212","count.39913","count.19213","count.39313","count.32222","count.92221","count.92222","count.92223","count.19191","count.19192","count.99191","count.99192","count.92391","count.92191","count.92192","count.12191","count.12192","count.19221","count.19222","count.99221","count.99222","count.99223","count.19223","count.11191","count.11192","count.91191","count.91192","count.39211","count.39212","count.39213","count.11992","count.39991","count.39992","count.19132","count.19133","count.39993","count.31931","count.31932"
"NL23",22492817,0,0,0,0,0,0,0,0,0,0,457893,414311,61153,0,0,0,3449,2323,5,53145,80290,24472,6504,0,0,0,0,0,0,0,0,0,0,76522,32451,18035,0,0,0,43253,37959,2596,0,0,0,4670,0,0,0,0,0,0,97634,122141,6096,0,12000,10400,1982,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10932,0,0,0,0,491,862,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1094,3,7430,59,12,0,0,3802,11122,4,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5336,4208,1164,0,5466,3628,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1207,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"NL32",24585275,0,0,0,0,0,0,0,0,0,0,1968224,710858,23042,0,0,0,168451,94262,386,368101,63766,5559,4899,0,0,0,0,0,0,0,0,0,0,726064,401923,1609,0,40741,194,289716,89092,1514,0,0,61018,22139,161,0,0,0,0,0,2783834,1283352,3857,0,97450,36589,155,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,631,0,0,0,0,135208,118683,470,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8557,220,2905,607,0,1701,489,1522,948,5,372,688,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,413,121,0,33,4281,2916,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"NL34",16779435,0,0,0,0,0,0,0,0,0,0,1065353,269511,1516,0,0,0,120036,26272,153,183622,35016,246,33635,0,0,0,0,0,0,0,0,0,0,337216,106471,466,0,51773,55,98184,20403,125,0,0,8480,42063,0,0,0,0,0,0,60738,30424,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2163,0,0,0,0,10719,5643,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4587,49,5429,256,3,5999,5,1942,85,2,54,889,0,0,0,0,0,0,0,0,0,0,0,0,6103,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,183,0,0,0,0,0,0,0,0,0,0,0,0,71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"NL35",8424271,0,0,0,0,0,0,0,0,0,0,343427,602844,1222,0,0,0,61063,72388,94,44249,35093,172,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1557004,3314462,9494,0,53046,79365,333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,302331,716084,762,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,132,58,0,0,141,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"NL36",22093278,0,0,0,0,0,0,0,0,0,0,1861646,508134,2840,0,0,0,246128,79811,325,337105,59292,490,27842,0,0,0,0,0,0,0,0,0,0,313238,108683,580,0,59431,52,103074,20048,168,0,0,13752,30799,0,0,0,0,0,0,2361260,2132171,3199,0,73000,28808,116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,3561,0,0,0,0,345926,523037,742,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7950,87,11341,3937,51,75,0,2803,2,3,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140,0,0,0,0,0,0,0,0,0,0,0,0,155,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"NL41",40674138,0,0,0,0,0,0,0,0,0,0,786961,436203,1039,0,0,0,527619,548373,877,135989,41515,210,3551,0,0,0,0,0,0,0,0,0,0,95492,29664,121,0,22996,17,38601,7801,132,0,0,3749,15993,0,0,0,0,0,0,1367715,1308709,1979,0,201849,88644,246,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,209,0,0,0,0,2025016,2456471,3779,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1115,19,7771,3,23,9506,12,984,26,1,3,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"NL42",18144197,41552,38063,92,0,0,0,3917,423,141,1,807985,583563,1228,0,0,0,176635,167383,308,119981,69940,203,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8199,5,0,0,0,43586,58182,108,0,0,510699,478982,894,0,34336,18323,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12265,354618,419207,582,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22534,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"NO02",122788478,215108,361,226,0,0,0,6227,6821490,39008,10868,340901,3967,533,0,0,0,30563,398,21,7787279,317283,9929,0,0,0,0,0,0,0,0,1629,3,0,0,0,0,0,0,0,2682,0,1,2,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43789,101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"NO06",125261175,637425,442,1087,0,0,0,27156,13250696,14591,18823,761984,2185,1354,0,0,0,13503,271,18,10878171,10854,19151,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10681,16,13,1,56,0,0,3832,0,0,0,0,0,0,0,0,0,0,0,0,464311,7,627,2383,0,0,8157835,121768,627301,47,1358,139,0,27198046,421634,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14467,0,0,0,54182,0,0,0,0,0,0,0,0,0,0,0,31332,547,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31543,5807,66,0,0,0,64812,19007,122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"NO07",475721292,650097,30871,1162,0,0,0,0,49227772,506217,62218,3698291,58037,4997,0,0,0,7302,1,12,83986804,2561781,131745,756687,0,0,0,0,0,0,0,1978445,25327,2838,0,0,0,0,0,0,717526,3872,1334,0,0,0,766703,117615,0,0,0,0,0,0,0,0,0,0,0,0,16752,0,9,0,0,0,4279122,47733,607943,83,932,0,0,49684258,224219,0,410,0,0,20730,0,0,0,0,0,0,0,0,0,0,7474,0,0,0,89200,0,0,0,132119,1998,202,0,0,0,0,0,1514509,83884,2890,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1375909,17885,3023,0,0,0,613541,31407,1242,0,0,0,0,0,5745,1214,30722,124,56,0,0,0,0,0,1164,0,0,0,0,0,0,0,0,0,0,0,0,0,736,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,187,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"NO08",90903701,0,0,0,0,0,0,0,448138,126562,590,37744,2028,43,0,0,0,10468,106,7,3724632,1025954,5163,33460,0,0,0,0,0,0,0,30387,6179,41,0,0,0,0,0,0,90768,26549,140,0,0,0,81519,1460,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35149,1180,13967,530,15,501,8,719943,40118,0,0,0,0,5809,0,0,0,0,0,0,0,0,0,0,47,0,0,1,790,0,0,0,0,0,0,0,0,0,0,0,12694,1890,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,493,17,1,0,0,0,0,0,31212,151,5167,37,3,985,2,2642,107,5,58,113,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"NO09",25829775,0,0,0,0,0,0,0,63423,52383,91,0,0,0,0,0,0,0,0,0,496654,226491,748,41017,0,0,0,0,0,0,0,1305,534,2,0,0,0,0,0,0,83328,26853,103,0,0,0,70540,4781,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,313,305,0,0,0,0,0,651328,104584,0,39,1,0,18726,0,0,0,0,0,0,0,0,0,0,1,0,0,0,990,0,0,0,0,0,0,0,0,0,0,0,21162,5408,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2120,553,0,0,0,0,8345,2338,7,0,0,0,0,0,35134,123,2992,330,14,0,0,0,0,0,79,0,0,0,0,0,0,0,0,0,0,0,0,0,339,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"PL21",115273787,5303298,519581,7336,0,0,0,1683349,11403,1772,24,19436164,3370118,30023,0,0,0,3348086,317326,4983,298651,98894,588,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,127642,2116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,449204,23089,488,59678,4544,75,1129,1,1030403,143595,1399,247812,47294,3371,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,411,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"PL22",98353102,4827357,332197,7249,0,0,0,374149,136261,6898,208,14179609,1251839,21074,0,0,0,1487679,186810,2297,574420,43808,852,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33192,589,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,376436,5481,552,20994,811,30,2404,58,1039918,26473,1473,50104,1492,796,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"PL41",257604660,122177,58848,242,0,0,0,3,2162,85,1,26190227,12212943,46084,0,0,0,855140,226150,1293,796884,146192,1354,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"PL42",186776909,23534,5389,39,0,0,0,1181,143,0,0,26830258,5268597,35805,0,0,0,2870321,358632,3450,685250,145471,1048,34309,0,0,0,0,0,0,0,0,0,0,910466,283966,1380,0,5910,3,123697,67836,181,220,0,1339,26458,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10687,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11960,45,0,0,0,4030,6,19819,5361,31,42,2204,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"PL43",116614523,154746,9763,173,0,0,0,165407,985,55,1,14102301,2887675,19005,0,0,0,4940424,528538,6392,389291,58556,571,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9326,208,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"PL51",169510497,2160705,103720,2708,0,0,0,313724,63345,1373,101,19911741,1723584,29813,0,0,0,4326773,499552,6141,565266,40157,940,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23818,328,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57,0,0,0,0,0,0,0,176744,712,220,10419,17,3274,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
